t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,physical_p,physical_m,physical_u
20.7,0,0,0,0,0,0,2,0,0.3835095892546918,2.9642023536248834,3.011144669515592,0.0,0.0,0,1,0,0,0
20.8,0,0,0,0,0,0,2,0,0.4059410705922567,2.9915201843554065,2.9922534588822,0.0,0.0,0,1,0,0,0
20.9,0,0,0,0,0,0,2,0,0.3754866124995028,2.9972596870139037,2.9972596870139037,0.0,0.0,0,1,0,0,0
21.0,0,0,0,0,0,0,0,0,0.305823878578407,2.9816770333729194,2.9915201843554065,0.0,0.0,0,1,0,0,0
21.1,0,0,0,0,0,0,0,0,0.46501194059894435,3.006995540370627,2.9915201843554065,0.0,0.0,0,1,0,0,0
21.2,0,0,0,0,0,0,0,0,0.3810497532245401,2.992168246748436,2.992168246748436,0.0,0.0,0,1,0,0,0
21.3,0,0,0,0,0,0,0,0,0.2745696713391712,3.0340326606576387,2.9972596870139037,0.0,0.0,0,1,0,0,0
21.4,0,0,0,0,0,0,0,0,0.646053258397129,2.995627619817838,2.995627619817838,0.0,0.0,0,1,0,0,0
21.5,0,0,0,0,0,0,0,0,0.22124952435925258,2.9625772102513053,2.995627619817838,0.0,0.0,0,1,0,0,0
21.6,0,0,0,0,0,0,0,0,0.3427995240589669,3.0006192477915063,2.995627619817838,0.0,0.0,0,1,0,0,0
21.7,0,0,0,0,0,0,0,0,0.6180881197539594,2.975040804761732,2.995627619817838,0.0,0.0,0,1,0,0,0
21.8,0,0,0,0,0,0,0,0,0.6610729030625588,3.0370288385699378,2.995627619817838,0.0,0.0,0,1,0,0,0
21.9,0,0,0,0,0,0,0,0,0.650879439620897,3.0191594341333476,3.0006192477915063,0.0,0.0,0,1,0,0,0
22.0,0,0,0,0,0,0,0,0,0.39034494843135614,2.991483018519075,3.0006192477915063,0.0,0.0,0,1,0,0,0
22.1,0,0,0,0,0,0,0,0,0.7594866333692555,2.9513710948971226,2.991483018519075,0.0,0.0,0,1,0,0,0
22.2,0,0,0,0,0,0,0,0,0.19836814484747797,3.005515421052035,3.005515421052035,0.0,0.0,0,1,0,0,0
22.3,0,0,0,0,0,0,0,0,0.4230082356737769,2.999661845961927,2.999661845961927,0.0,0.0,0,1,0,0,0
22.4,0,0,0,0,0,0,0,0,0.36735312882517523,2.9713484330217743,2.991483018519075,0.0,0.0,0,1,0,0,0
22.5,0,0,0,0,0,0,0,0,0.2990811208886659,2.988514052430567,2.988514052430567,0.0,0.0,0,1,0,0,0
22.6,0,0,0,0,0,0,0,0,0.31415084001034205,3.00307392122991,2.999661845961927,0.0,0.0,0,1,0,0,0
22.7,0,0,0,0,0,0,0,0,0.336425164152477,3.0212308509378465,2.999661845961927,0.0,0.0,0,1,0,0,0
22.8,0,0,0,0,0,0,0,0,0.31188149856599984,3.0191015266904335,3.00307392122991,0.0,0.0,0,1,0,0,0
22.9,0,0,0,0,0,0,0,0,0.32955015256543746,2.978183427126361,3.00307392122991,0.0,0.0,0,1,0,0,0
23.0,0,0,0,0,0,0,0,0,0.2690882799879828,2.990089868453395,3.00307392122991,0.0,0.0,0,1,0,0,0
23.1,0,0,0,0,0,0,0,0,0.32593572142878524,3.0200538041879192,3.0191015266904335,0.0,0.0,0,1,0,0,0
23.2,0,0,0,0,0,0,0,0,0.4086256422954267,3.0153558275772965,3.0153558275772965,0.0,0.0,0,1,0,0,0
23.3,0,0,0,0,0,0,0,0,0.5080862778313162,3.0489141920796583,3.0153558275772965,0.0,0.0,0,1,0,0,0
23.4,0,0,0,0,0,0,0,0,0.3961835689186476,3.0028104480380517,3.0153558275772965,0.0,0.0,0,1,0,0,0
23.5,0,0,0,0,0,0,0,0,0.43622080622163006,3.0417250187487768,3.0200538041879192,0.0,0.0,0,1,0,0,0
23.6,0,0,0,0,0,0,0,0,0.5050476233016756,3.0115782116304586,3.0153558275772965,0.0,0.0,0,1,0,0,0
23.7,0,0,0,0,0,0,0,0,0.6286061189002274,3.0026128259710423,3.0115782116304586,0.0,0.0,0,1,0,0,0
23.8,0,0,0,0,0,0,0,0,0.6007261545174195,2.9758421745423735,3.0028104480380517,0.0,0.0,0,1,0,0,0
23.9,0,0,0,0,0,0,0,0,0.4985564584698604,2.992943320298041,3.0026128259710423,0.0,0.0,0,1,0,0,0
